ID,English,Others,Japanese
rosevictoryf51,"Wow, Rose. Your ass is the best one I have ever fucked.","Wow, Akahana. Your ass is the best one I have ever fucked.",
rosevictoryf52,I’m glad I could be of some use to mister. Hope it will get your shows rating better.,I’m glad I could be of some use to mister. Hope it will get your shows rating better.,
rosevictoryf53,"Hey, if her ass is the best then why the show received it's peak rating when you first cast me? You stupid liar!","Hey, if her ass is the best then why the show received it's peak rating when you first cast me? You stupid liar!",
rosevictoryf61,"Rose, your face is quite similar to the girl I met on an adventure.","Rose, your face is quite similar to the girl I met on an adventure.",
rosevictoryf62,What! You found my sister! Where? I wanna meet her now.,What! You found my sister! Where? I wanna meet her now.,
rosevictoryf63,She can't be your sister. She's way to old for that but this has peaked my interest.,She can't be your sister. She's way to old for that but this has peaked my interest.,
rosevictoryf71,Mister... please use my other hole. It felt good when you shove it there earlier.,Mister... please use my other hole. It felt good when you shove it there earlier.,
rosevictoryf72,"Sorry, as per shows rule I only have to use your ass. But we....","Sorry, as per shows rule I only have to use your ass. But we....",
rosevictoryf73,"Hey! I'm not able to sleep because of you two. As a compensation, I demand you fuck my pussy afterwards.","Hey! I'm not able to sleep because of you two. As a compensation, I demand you fuck my pussy afterwards.",
rosevictoryf81,Awww! Please don’t slap my butt hard like that. It hurts.,Awww! Please don’t slap my butt hard like that. It hurts.,
rosevictoryf82,I’m sorry but your butt is just so soft and springy that I can’t help it.,I’m sorry but your butt is just so soft and springy that I can’t help it.,
rosevictoryf91,"Mister Mac, is it safe to keep my stuff in the locker inside in your university? I hope no one will steal my stuff away.",Mister... you shouldn’t roam around your shop at night. The mannequin outside is haunted. I have seen it looking at me.,
rosevictoryf92,"Yes, all your belongings are safe there. If you need a password it's - ",(Laugh...) Really! I should get Ghost Hunters involved. Or maybe sprinkle some 'Cum Water' on it banish it.,
rosevictoryf101,"Mr. Mac, have you seen a girl looking like me. She is my sister. She was adopted by a rich family when we were little.","Mr. Masuo, have you seen a girl looking like me. She is my sister. She was adopted by a rich family when we were little.",
rosevictoryf102,Lady at the orphanage told me that they will adopt me later but I never seen them or my sister again.,Lady at the orphanage told me that they will adopt me later but I never seen them or my sister again.,
rosevictoryf103,Hmm... My big sister Ruth kind of looks like you. She... could be your sister. Here's a photo of her.,You know... there is a big revelation for you in the Magic Ring game. You could be daughter or aunt Dahlia.,
rosevictoryf104,"No, she is blond and doesn't have a number like mine. My sister's hair color is brown.",Does that mean the blonde girl you been fucking is my sister? I had no clue.,
jenniintro1,Oh! You finally came here... Come on in! I'm sorry... It was me who called you. Not Tess.,Oh! You finally came here... Come on in! I'm sorry... It was me who called you. Not Tatsuka.,
jenniintro2,Mrs. Knott? Why did you do that?,What the fuck? I brought pocket full of condoms to bang her all day. Now what I'm gonna do with them?,
jenniintro3,I'm very mad at you. Your new teacher told me about the game you have been hosting where you fuck the girl if she lose.,"Oh, I'm terribly sorry! I wanted to ask you about the game show you host where you fuck girls if they lose.",
jenniintro4,You never invited to me participate. Am I not pretty? Or you forgot about your aunt Jennifer?,Do you think you can let me participate in it? I will even fold if I get that special card.,
jenniintro5,"Well... it's that.. umm.... You said you want to keep things secret from your husband, so...",Fucking yes! I'm really horny right now. I would even fuck you even if I lose.,
jenniintro6,But... can't you broadcast it outside of our city like you did for Judy?,Oh my... look at it. You weren't lying when you said you were extremely horny.,
jenniintro7,Come on now! Let's play right here! I have been watching your show for a long time so I know all the rules.,Here's a deal if you beat me I'll will suck you off. Alright! I know all the rules already. We can began.,
jenniwonintro1,Hi! Aunt Jennifer... Do you want to be in my show one more time? Your fans want to see you again.,"Hey, Juko! You didn't make me cum last time and left. I want your slutty ass this time as a compensation you slut.",
jenniwonintro2,Oh my.... Am I that famous? Umm.... Yes! I would love to play again.,"Sorry, I had leave because my daughter almost caught her. We play poker again and see where things go. But...",
jenniwonintro3,But give it your best. I felt like you held back last time for my sake. Play like I am the last women you will ever fuck.,Why are you calling me by my first name? I must punish you by forcing you to lick my pussy for 2 hours. Let's begin now!,
jenniwonexintro1,"Welcome, sweetie! You are here at right moment. Do you wanna try my new recipe?","Welcome, Masuo! If you want anal sex we can't do it right now. My daughter is home. If she see you she will ask for it too.",
jenniwonexintro2,Actually! I'm here for another game. Look at these votes. They want you to appear one more time in the show.,"Well, I don't mind doing you both at the same time.",
jenniwonexintro3,Oh... I'm flattered. I would love too... Felicia honey! Can you keep an eye on the oven. Mommy is little busy with something.,No. I don't wanna share my special time with her. Let's play poker as usual and see if it's anal or blowjob.,
jennilostintro1,Oh my! What a coincidence! I was thinking about you... Tess is upstairs studying with my daughter.,Oh you came! Tatsuka told me you two were going to bang all day. I'm a bit jealous of my niece.,
jennilostintro2,Yeah... but I'm here for your ass. I mean I want to fuck your ass... Argh... I want you to play another game with me.,Umm... who told you I'm here to meet her? I'm here to fuck your ass and earn money with poker show while I'm at it.,
jennilostintro3,Aww.... you are so cute.. Come on let's play right here. They can take snacks from the fridge if they want.,All of a sudden. I haven't recovered from previous pounding but I can't say no to you. So let's play!,
jenniassfuck1,Oh... you defeated me. I'm little nervous. It's my first time doing anal. Please be gentle with me sweetie.,Fuck! I've seen how you destroy  Junsa's ass. I'm both nervous and excited at same time.,
jenniassfuck2,See... I knew you will win if you give your best. Now enjoy my ass your reward. Oh yes! It's my first time so be gentle.,Okay you have beaten me. You can fuck my ass but... I'm punishing you after you are done.,
jenniassfuck3,I lost again... Felicia honey. Mommy's gonna be busy for a while so have dinner and... don't come to the front door.,Fumiko honey! Stay the fuck away from storage shed. I'm getting the back door cleaned.,
jenniassfuck4,Oh... I lost... Well I'm happy to help you any way possible. We don't have much time. Let's do it here.,Oh I lost! Let me say my goodbye to my cushion. I won't be able to sit for a week after this pounding.,
jennifbetsomething1,Good! You can fuck me if you win all money from me.,Good! You can fuck me if you win all the money.,
jennifbetsomething2,Nice work... You are one step closer to fuck me. I'm betting some of my cloths.,Oh my.... I'm yet to lose and cock is already hard. Well... I'm selling some of my cloths.,
jenniwongame1,Huh? You lost! What a scam! I thought we were giving our 100%. Judy said you were very good at this game.,What the fuck? Junsa said you will easily beat me. I thought I was getting my ass destroyed tonight.,
jenniwongame2,You lost again? Maybe I should ask Tess to rethink about marrying you.,You lost! Time to punish you. Lie on your back. I'm gonna rub my pussy over your face for 2 hours.,
jenniwongame3,"Oh... sweetie. You almost got me. No problem. Dinner is ready. Come on in, join us at the table.","Damn it! I won... I was looking forward to that pounding. Well, you can at least join us for dinner.",
jenniwongame4,So I'm not as attractive as my niece. I know. You don't have to lie to make me feel good. Now go upstairs. Tess is waiting.,You let me win because you didn't want my old ass. The one you love is upstairs. I just have to imagine what are you doing.,
jennisawnaked1,I know I have let you inside me many times but... I don't how it will go inside my tiny ass-hole.,Yours is the best cock I had. No matter what I'm gonna take it inside my ass.,
jennisawnaked2,"Alright... No matter how much it hurt, I gonna let you ram it in my ass.","No matter how much it's gonna hurt, I'm determined to try anal sex.",
jennisawnaked3,Come on! I have made up my mind for anal sex and you are not even trying hard.,No...... If you lose right now I won't get to try anal sex. Don't you dare to lose!,
jennisawnaked4,I thought you find me attractive at my age. Maybe it was a lie...,It's good to see your cock is hard. It's shows you are still attracted to me at this age.,
jennisawnaked5,Huh? Did you lost your will to fuck my ass after last time or what?,"Even if my body is saying no, my mind is ready to fuck so don't worry about destroying my ass.",
jenniasssaved1,Oh... that was close. Do you wanna want me to discreetly show my cards? I'm waiting for that ass pounding.,"What! You were on final stage of this game. Do you want me to help you? No matter what, I want that anal pounding.",
jenniasssaved2,Hmph! I can't allow you to marry my Tess if you can't beat me in poker and fuck my ass. You are not meeting her until you fuck me.,If you can't beat me then you are not allowed to marry Tatsuka. Although it's inevitalble I'll try my best.,
jenniasssaved3,I think you don't wanna fuck my ass or try my recipe. No? Then what's stopping you from defeating me.,You must be really hungry today. You are not giving your best. Even if you beat me you still get to eat with us know that.,
jenniasssaved4,I should have never let you fuck my ass. You have lost interest in me and only trying to play longer for views.,I should have never let you fuck my ass. You lost interest in me. I'm sure of it. You are only here to earn views.,
jennigotcloth1,I will not wear my cloths to motivate you if you want. Alright... I will follow the rules.,I'm willing to stay like this if it motivates you. Oh... I have to follow the rules. Darn it!,
jennigotcloth2,Hmph! Try harder... You won't fuck my ass like this.,Hmph! Try harder... How can you not want to fuck my ass?,
jennigotcloth3,It's alright! Food is not ready yet so we can play a little longer.,Are you hungry? Here suck my tits but focus of the game. I want you to fuck my ass.,
jennigotcloth4,I know l'm too old for you. You don't even wanna look at my naked body.,"Yeah, I guess my friend was right. You no longer want this old lady.",
jennicardshowtime,Let’s show our cards...,Let’s show our cards...,
jennicardchange,Let’s change our cards and get better ones.,Let’s change our cards and get better ones.,
jenniremainingcards,I wanna see what other cards we have.,I wanna see what other cards we have.,
jennigamefold1,Ohh... I got terrible cards. You win.,Ohh... I got terrible cards. You win.,
jennigamefold2,I fold. I don’t think these cards get me anywhere.,I fold. I don’t think these cards get me anywhere.,
jennigamefold3,You won! Maybe Tess prayed for your victory.,You won! Maybe Tess prayed for your victory.,
jenniplayerfold1,Hmph! What will Tess think if you keep losing like this.,Hmph! What will Tess think if you keep losing like this.,
jenniplayerfold2,Oh! It's alright. We got time until dinner's ready.,Oh! It's alright. We got time until dinner's ready.,
jenniplayerfold3,You lost your will and now you are not getting good cards.,You lost your will and now you are not getting good cards.,
jenniyourhand99,Amazing! You got a Butt Queen card. Soon you will get my butt too.,Amazing! You got a Butt Queen card. Soon you will get my butt too.,
jenniherhand99,Darn it! I forgot Butt Queen card wins every time.,Darn it! I forgot Butt Queen card wins every time.,
jenniferquitbestcard,I fold! I got a Butt Queen card actually. I think it's unfair if you lose without even trying.,I’m folding. I'm here to get my ass fucked and this Butt Queen card I have won't let me.,
jennifvictory11,Ahhh! Ohhh! How long we have to do it until it feels less painful?,Ahhh! Owww... My ass! I never had a dick inside my ass. Let alone one this big.,
jennifvictory12,Soon enough! Do you know... Judy loves it when I ram her ass harder.,Judy seems to take it quite easily. She even let me do it after class.,
jennifvictory13,Umm... She might be into it but I still prefer it in front door.,Well... I'm trying to enjoy it. It's just I'm not as good as other girls.,
jennifvictory21,Aunt Jennifer your ass is so tight. Please don't stop moaning. Your sweet voice keeps me aroused.,"Juko, how come your ass is tighter at your age. You never let anyone fuck it?",
jennifvictory22,I'm out of breath from moaning earlier. I need a break to catch my breath.,Yes! Can’t you tell from my moaning? I’m out of breath because of it.,
jennifvictory23,No can do until I see your ass overflowing with my cum.,"Oh, sorry... I didn’t notice it because I was busy enjoying your ass.",
jennifvictory31,Mom! It's been so long. What are you doing inside there?,Mom! Are you there with Tatsuka? I often hear slapping noise when she is in a room with her boyfriend.,
jennifvictory32,"Shh... Don't make a noise. Honey! I'm cleaning some of the old stuff. Don't come inside, you will get allergies.","No, honey! She is not here. Her boyfriend is doing a colonoscopy without any medical equipment.",
jennifvictory33,"(Speaking softly...) Yeah, she is polishing my rod.","Yes, after it I'll apply some cream inside her ass.",
jennifvictory41,"Mac, darling! If things don't work out between you and Tess. I would be happy if you marry my Felicia.","Masuo, if things didn't work out between you and Tatsuka, you can marry my daughter.",
jennifvictory42,You must be earning good with this show and... you are quite skilled with your...,"In return, you just have to fuck me once everyday. I will be happy since you earn well and good at fucking.",
jennifvictory43,I think it's because you want my cock whenever you want and... I don't earn as much as you think.,I don't earn as much as you think. My boss Ryoko takes most of the money the show earns.,
jennifvictory44,"Most of the show’s profit is taken by Regina, my boss. She has some kind of beef with me. Always pays me less than others.",She must have beef with me since I fucked her mother. But she is the one who asked me to do it in the first place.,
jennifvictory51,I used to eavesdrop on Tess when she talks to my daughter about anal sex you two have. I'm happy I get to experience it.,I heard you and Tatsuka having sex all the time. I often imagined how it would feel to get my ass screwed by you.,
jennifvictory52,"You are a naughty lady, aunt Jennifer. Let me punish you well.",You are a naughty slut. I must punish you harder with my cock.,
jennifvictory53,"Yes, please discipline me with your cock.","Yes, please! I need more punishment to be disciplined.",
jennifvictory61,Oww.... No matter how many times we are doing it. I'm never gonna get used to this pain.,Fuck! How many times did you fucked Junsa until her second appearance. She was taking it like a pro in that episode.,
jennifvictory62,Don't clench your butt-hole too hard. Try to relax a bit. You will do fine.,I've lost count but it was everyday in the same alley.,
jennifvictory71,Honey... Now that you have fucked me and Judy. Who do you love the most?,"Honey, tell me who's ass you love so much? Mine or Junsa's.",
jennifvictory72,Uhh... If I answer honestly... I love Judy more.. Not that you are inferior to her or anything....,Junsa's of course. Since her essence is activated her body heals after I fuck her. Keeping her ass tight every time.,
jennifvictory73,You have mad me so mad. I'm not gonna talk with you for entire duration of sex. Hmph!,I'm jealous of her elf powers. If I had same powers as hers I'm sure it would have been me.,
namefelicia,Felicia:,Fumiko:,
